,field_1,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,geometry,Unnamed: 0,counts,score
5064,5064,5155,13619107,"THOMAS JEFFERSON UNIVERSITY HOSPITALS, INC",111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,NOT AVAILABLE,(215) 955-4164,GENERAL ACUTE CARE,OPEN,926,PHILADELPHIA,42101,USA,39.94970838,-75.15794605,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,http://hospitals.jefferson.edu,200801,THOMAS JEFFERSON UNIVERSITY HOSPITAL,42,NON-PROFIT,-999,926,LEVEL I,Y,POINT (-75.15794605000001 39.9497083800001),0.0,426.0,1.0
5083,5083,5174,9715219,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,NOT AVAILABLE,(412) 232-8510,GENERAL ACUTE CARE,OPEN,435,ALLEGHENY,42003,USA,40.436099,-79.985114,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,13610100,UNIVERSITY OF PITTSBURGH MEDICAL CENTER MERCY,42,NON-PROFIT,-999,435,LEVEL I,Y,POINT (-79.985114 40.4360990000001),0.0,426.0,1.0
5115,5115,5206,11315213,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,NOT AVAILABLE,(412) 647-5286,GENERAL ACUTE CARE,OPEN,1504,ALLEGHENY,42003,USA,40.44278362,-79.96070677,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,163301,UNIVERSITY OF PITTSBURGH MEDICAL CENTER PRESBYTERIAN SHADYSIDE,42,NON-PROFIT,-999,1504,LEVEL I,Y,POINT (-79.9607067699999 40.4427836200001),0.0,426.0,1.0
5153,5153,5244,22515212,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,NOT AVAILABLE,(412) 359-3131,GENERAL ACUTE CARE,OPEN,572,ALLEGHENY,42003,USA,40.457063,-80.003402,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,http://www.ahn.org,530101,ALLEGHENY GENERAL HOSPITAL,42,NON-PROFIT,-999,572,LEVEL I,Y,POINT (-80.00340199999989 40.4570630000001),0.0,426.0,1.0
5162,5162,5253,19219104,THE HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104,NOT AVAILABLE,(215) 662-6289,GENERAL ACUTE CARE,OPEN,807,PHILADELPHIA,42101,USA,39.9499692,-75.19420273,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,341101,THE TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA DBA THE HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,42,NON-PROFIT,-999,807,LEVEL I,Y,POINT (-75.19420273 39.9499692000001),0.0,426.0,1.0
5164,5164,5255,13519140,"TEMPLE UNIVERSITY HOSPITAL, INC","3401 NORTH BROAD STREET, HOSPITAL ADMINISTRATION SUITE D",PHILADELPHIA,PA,19140,NOT AVAILABLE,(215) 707-9602,GENERAL ACUTE CARE,OPEN,879,PHILADELPHIA,42101,USA,40.00483486,-75.15090232,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,https://www.templehealth.org,200701,TEMPLE UNIVERSITY HOSPITAL,42,NON-PROFIT,-999,879,LEVEL I,Y,POINT (-75.1509023199999 40.0048348600001),0.0,426.0,1.0
5175,5175,5266,20919612,READING HOSPITAL,420 S FIFTH AVENUE,WEST READING,PA,19611,NOT AVAILABLE,(484) 628-8624,GENERAL ACUTE CARE,OPEN,737,BERKS,42011,USA,40.330517,-75.950164,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,https://reading.towerhealth.org,440401,READING HOSPITAL TOWER HEALTH,42,NON-PROFIT,-999,737,LEVEL I,Y,POINT (-75.950164 40.330517),0.0,426.0,1.0
5195,5195,5286,20819104,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,NOT AVAILABLE,(215) 662-8000,GENERAL ACUTE CARE,OPEN,350,PHILADELPHIA,42101,USA,39.95887248,-75.19926368,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,http://www.pennmedicine.org,421101,PENN PRESBYTERIAN MEDICAL CENTER,42,NON-PROFIT,-999,350,LEVEL I,Y,POINT (-75.1992636799999 39.95887248),0.0,426.0,1.0
5202,5202,5293,17619141,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,NOT AVAILABLE,(215) 456-7890,GENERAL ACUTE CARE,OPEN,738,PHILADELPHIA,42101,USA,40.036737,-75.143342,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,http://www.einstein.edu,270601,ALBERT EINSTEIN MEDICAL CENTER,42,NON-PROFIT,-999,738,LEVEL I,Y,POINT (-75.143342 40.0367370000001),0.0,426.0,1.0
5204,5204,5295,8717604,THE LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17602,NOT AVAILABLE,(717) 544-1115,GENERAL ACUTE CARE,OPEN,620,LANCASTER,42071,USA,40.04729338,-76.30407927,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,http://www.lancastergeneralhealth.org,120801,LANCASTER GENERAL HOSPITAL,42,NON-PROFIT,-999,620,LEVEL I,Y,POINT (-76.30407927 40.04729338),0.0,426.0,1.0
5239,5239,5330,21518015,"SAINT LUKE'S HOSPITAL OF BETHLEHEM, PENNSYLVANIA",801 OSTRUM STREET,BETHLEHEM,PA,18015,NOT AVAILABLE,(610) 954-4000,GENERAL ACUTE CARE,OPEN,563,LEHIGH,42077,USA,40.609357,-75.393363,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,NOT AVAILABLE,451201,ST. LUKE'S HOSPITAL BETHLEHEM,42,NON-PROFIT,-999,563,LEVEL I,Y,POINT (-75.39336299999999 40.609357),0.0,426.0,1.0
5252,5252,5343,18115224,UPMC CHILDREN'S HOSPITAL OF PITTSBURGH - TRANSPLANT CENTER,"1 CHILDREN'S HOSPITAL DRIVE, 4401 PENN AVENUE",PITTSBURGH,PA,15224,NOT AVAILABLE,(412) 692-5325,CHILDREN,OPEN,313,ALLEGHENY,42003,USA,40.46652874,-79.95299037,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2021-10-11,IMAGERY,2014-02-10,https://www.chp.edu/,NOT AVAILABLE,UNIVERSITY OF PITTSBURGH MEDICAL CENTER CHILDREN'S HOSPITAL OF PITTSBURGH - TRANSPLANT CENTER,42,NON-PROFIT,-999,313,LEVEL I,Y,POINT (-79.95299036999999 40.4665287400001),0.0,426.0,1.0
5328,5328,5419,1002903,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2903,NOT AVAILABLE,(401) 444-0054,GENERAL ACUTE CARE,OPEN,719,PROVIDENCE,44007,USA,41.81188108,-71.40912926,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.ri.gov/lists/licensees/,2021-03-11,IMAGERY,2014-02-10,http://www.rhodeislandhospital.org/rhode-island-hospital-services,HOS00121,NOT AVAILABLE,44,NON-PROFIT,-999,719,LEVEL I,Y,POINT (-71.40912926 41.81188108),0.0,426.0,1.0
5348,5348,5439,1429203,PRISMA HEALTH RICHLAND,5 RICHLAND MEDICAL PARK DR,COLUMBIA,SC,29203,6897,(803) 434-7000,GENERAL ACUTE CARE,OPEN,641,RICHLAND,45079,USA,34.02860165,-81.03305417,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gis.dhec.sc.gov/arcgis/rest/services/health/healthfacilities/mapserver/14,2021-07-02,IMAGERY/OTHER,2020-03-24,http://www.palmettohealth.org,HTL-0741,PRISMA HEALTH - MIDLANDS,45,NON-PROFIT,-999,641,LEVEL I,Y,POINT (-81.03305417 34.02860165),0.0,426.0,1.0
5379,5379,5470,7229303,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,3072,(864) 560-6000,GENERAL ACUTE CARE,OPEN,516,SPARTANBURG,45083,USA,34.96660045,-81.93946449,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gis.dhec.sc.gov/arcgis/rest/services/health/healthfacilities/mapserver/14,2021-07-02,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,HTL-0125,SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT INC,45,GOVERNMENT - DISTRICT/AUTHORITY,-999,516,LEVEL I,Y,POINT (-81.93946449000001 34.96660045),0.0,426.0,1.0
5381,5381,5472,7629572,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,MYRTLE BEACH,SC,29572,4611,(843) 692-1000,GENERAL ACUTE CARE,OPEN,403,HORRY,45051,USA,33.75843943,-78.82010678,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gis.dhec.sc.gov/arcgis/rest/services/health/healthfacilities/mapserver/14,2021-07-02,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,HTL-0770,GRAND STRAND REGIONAL MEDICAL CENTER LLC,45,PROPRIETARY,-999,403,LEVEL I,Y,POINT (-78.8201067799999 33.7584394300001),0.0,426.0,1.0
5408,5408,5499,129605,PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,5611,(864) 455-7000,GENERAL ACUTE CARE,OPEN,864,GREENVILLE,45045,USA,34.81864389,-82.41264859,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gis.dhec.sc.gov/arcgis/rest/services/health/healthfacilities/mapserver/14,2021-07-02,IMAGERY/OTHER,2014-02-10,http://www.ghs.org/greenvillememorial,HTL-0936,PRISMA HEALTH - UPSTATE,45,PROPRIETARY,-999,864,LEVEL I,Y,POINT (-82.4126485899999 34.81864389),0.0,426.0,1.0
5529,5529,5621,2737403,ERLANGER MEDICAL CENTER,975 EAST THIRD STREET,CHATTANOOGA,TN,37403,NOT AVAILABLE,(423) 778-6110,GENERAL ACUTE CARE,OPEN,848,HAMILTON,47065,USA,35.04889413,-85.29004745,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2014-02-10,http://www.erlanger.org/baroness-hospital/baroness-hospital,00000140,NOT AVAILABLE,47,GOVERNMENT - DISTRICT/AUTHORITY,-999,848,LEVEL I,Y,POINT (-85.29004745 35.0488941300001),0.0,426.0,1.0
5555,5555,5647,10237604,JOHNSON CITY MEDICAL CENTER,400 NORTH STATE OF FRANKLIN ROAD,JOHNSON CITY,TN,37604,NOT AVAILABLE,(423) 431-6111,GENERAL ACUTE CARE,OPEN,585,WASHINGTON,47179,USA,36.3078431,-82.38456264,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2014-02-10,http://www.msha.com,00000121,NOT AVAILABLE,47,NON-PROFIT,-999,585,LEVEL I,Y,POINT (-82.38456264 36.3078431000001),0.0,426.0,1.0
5577,5577,5669,9138104,METHODIST HEALTHCARE - MEMPHIS HOSPITALS,1265 UNION AVENUE,MEMPHIS,TN,38104,NOT AVAILABLE,(901) 478-0520,GENERAL ACUTE CARE,OPEN,1593,SHELBY,47157,USA,35.13666855,-90.01946751,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2014-03-12,NOT AVAILABLE,00000109,NOT AVAILABLE,47,NON-PROFIT,-999,1593,LEVEL I,Y,POINT (-90.01946751 35.13666855),0.0,426.0,1.0
5578,5578,5670,9038103,LE BONHEUR CHILDREN'S HOSPITAL,848 ADAMS AVENUE,MEMPHIS,TN,38103,NOT AVAILABLE,(901) 287-5437,CHILDREN,OPEN,1593,SHELBY,47157,USA,35.1450508,-90.03180122,622110,"CHILDREN'S HOSPITALS, GENERAL",https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY,2014-02-10,http://www.methodisthealth.org/locations/le-bonheur-children-s-hospital,00000109,NOT AVAILABLE,47,NON-PROFIT,-999,1593,LEVEL I,Y,POINT (-90.03180122000001 35.1450508),0.0,426.0,1.0
5602,5602,5694,9538103,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,NOT AVAILABLE,(901) 545-8223,GENERAL ACUTE CARE,OPEN,625,SHELBY,47157,USA,35.14180398,-90.03182883,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2014-02-10,http://www.regionalonehealth.org/regional-medical-center/,00000110,NOT AVAILABLE,47,NON-PROFIT,-999,625,LEVEL I,Y,POINT (-90.0318288299999 35.1418039800001),0.0,426.0,1.0
5603,5603,5695,17138103,REGIONAL ONE HEALTH EXTENDED CARE HOSPITAL,890 MADISON AVENUE 4TH FLOOR,MEMPHIS,TN,38103,NOT AVAILABLE,(901) 515-3000,LONG TERM CARE,OPEN,30,SHELBY,47157,USA,35.14084268,-90.03195257,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2016-11-21,http://www.regionalonehealth.org/extended-care-hospital/,00000186,NOT AVAILABLE,47,NON-PROFIT,-999,30,LEVEL I,Y,POINT (-90.03195257 35.14084268),0.0,426.0,1.0
5652,5652,5744,4137920,THE UNIVERSITY OF TENNESSEE MEDICAL CENTER,1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,NOT AVAILABLE,(865) 305-9000,GENERAL ACUTE CARE,OPEN,710,KNOX,47093,USA,35.94044734,-83.94388413,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY,2014-03-12,http://www.utmedicalcenter.org,00000046,UT MEDICAL CENTER,47,NON-PROFIT,-999,710,LEVEL I,Y,POINT (-83.94388413 35.94044734),0.0,426.0,1.0
5672,5672,5764,15837232,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,NOT AVAILABLE,(615) 322-3454,GENERAL ACUTE CARE,OPEN,1175,DAVIDSON,47037,USA,36.14083601,-86.8021667,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,2021-08-12,IMAGERY/OTHER,2014-02-10,http://www.mc.vanderbilt.edu/,00000027,NOT AVAILABLE,47,NON-PROFIT,-999,1175,LEVEL I,Y,POINT (-86.8021667 36.14083601),0.0,426.0,1.0
5756,5756,5848,51476508,BAYLOR SCOTT AND WHITE MEDICAL CENTER - TEMPLE,2401 S 31ST ST,TEMPLE,TX,76508,NOT AVAILABLE,(254) 724-2111,GENERAL ACUTE CARE,OPEN,574,BELL,48027,USA,31.07744745,-97.36344799,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2014-02-10,NOT AVAILABLE,537,NOT AVAILABLE,48,NON-PROFIT,-999,574,LEVEL I,Y,POINT (-97.3634479899999 31.0774474500001),0.0,426.0,1.0
5770,5770,5862,168275246,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVENUE,DALLAS,TX,75246,NOT AVAILABLE,(214) 820-0111,GENERAL ACUTE CARE,OPEN,914,DALLAS,48113,USA,32.78958516,-96.78027265,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY/OTHER,2019-05-09,http://www.baylorhealth.com/physicianslocations/dallas/pages/default.aspx,331,NOT AVAILABLE,48,NON-PROFIT,-999,914,LEVEL I,Y,POINT (-96.78027265 32.7895851600001),0.0,426.0,1.0
5799,5799,5891,14075235,CHILDRENS MEDICAL CENTER OF DALLAS,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,NOT AVAILABLE,(214) 456-2143,CHILDREN,OPEN,490,DALLAS,48113,USA,32.80918566,-96.83747396,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY/OTHER,2014-03-12,NOT AVAILABLE,143,NOT AVAILABLE,48,NON-PROFIT,-999,490,LEVEL I,Y,POINT (-96.83747396 32.80918566),0.0,426.0,1.0
5871,5871,5963,6878746,DELL CHILDRENS MEDICAL CENTER,4900 MUELLER BLVD,AUSTIN,TX,78723,NOT AVAILABLE,(512) 324-0101,CHILDREN,OPEN,227,TRAVIS,48453,USA,30.30311083,-97.70702246,622110,"CHILDREN'S HOSPITALS, GENERAL",https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY/OTHER,2014-02-10,http://www.dellchildrens.net,8520,NOT AVAILABLE,48,NON-PROFIT,-999,227,LEVEL I,Y,POINT (-97.70702246 30.30311083),0.0,426.0,1.0
5872,5872,5964,171078701,DELL SETON MEDICAL CENTER AT THE UNIVERSITY OF TEXAS,1500 RED RIVER STREET,AUSTIN,TX,78701,NOT AVAILABLE,(512) 324-7000,GENERAL ACUTE CARE,OPEN,210,TRAVIS,48453,USA,30.27638988,-97.73384773,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2019-05-09,https://www.seton.net/locations/dell-seton/,335,NOT AVAILABLE,48,NON-PROFIT,-999,210,LEVEL I,Y,POINT (-97.73384772999999 30.2763898800001),0.0,426.0,1.0
5876,5876,5968,17578539,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,NOT AVAILABLE,(956) 362-7360,GENERAL ACUTE CARE,OPEN,235,HIDALGO,48215,USA,26.25271244,-98.20495353,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2014-01-23,NOT AVAILABLE,7971,NOT AVAILABLE,48,PROPRIETARY,-999,235,LEVEL I,N,POINT (-98.20495353 26.25271244),0.0,426.0,1.0
5931,5931,6023,26777030,HARRIS HEALTH SYSTEM BEN TAUB HOSPITAL,1504 TAUB LOOP,HOUSTON,TX,77030,NOT AVAILABLE,(713) 566-6297,GENERAL ACUTE CARE,OPEN,402,HARRIS,48201,USA,29.71098236,-95.3945517,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2014-03-12,NOT AVAILABLE,459,NOT AVAILABLE,48,NON-PROFIT,-999,402,LEVEL I,Y,POINT (-95.39455169999999 29.7109823600001),0.0,426.0,1.0
5970,5970,6062,20076104,JOHN PETER SMITH HOSPITAL,1500 S MAIN ST,FORT WORTH,TX,76104,NOT AVAILABLE,(817) 921-3431,GENERAL ACUTE CARE,OPEN,542,TARRANT,48439,USA,32.72708003,-97.32710128,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2014-02-10,NOT AVAILABLE,409,NOT AVAILABLE,48,NON-PROFIT,-999,542,LEVEL I,Y,POINT (-97.32710127999999 32.72708003),0.0,426.0,1.0
6031,6031,6123,42275075,MEDICAL CITY PLANO,3901 W 15TH ST,PLANO,TX,75075,NOT AVAILABLE,(972) 519-1105,GENERAL ACUTE CARE,OPEN,603,COLLIN,48085,USA,33.020893,-96.7660152,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2014-02-07,NOT AVAILABLE,214,NOT AVAILABLE,48,PROPRIETARY,-999,603,LEVEL I,Y,POINT (-96.7660152 33.0208930000001),0.0,426.0,1.0
6034,6034,6126,25577030,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,NOT AVAILABLE,(713) 704-4000,GENERAL ACUTE CARE,OPEN,1220,HARRIS,48201,USA,29.71455117,-95.39628203,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2014-03-12,NOT AVAILABLE,347,NOT AVAILABLE,48,NON-PROFIT,-999,1220,LEVEL I,Y,POINT (-95.39628202999999 29.71455117),0.0,426.0,1.0
6055,6055,6147,59275265,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203,NOT AVAILABLE,(214) 947-8181,GENERAL ACUTE CARE,OPEN,592,DALLAS,48113,USA,32.76037381,-96.82602355,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY/OTHER,2014-03-12,NOT AVAILABLE,255,NOT AVAILABLE,48,NON-PROFIT,-999,592,LEVEL I,Y,POINT (-96.8260235499999 32.76037381),0.0,426.0,1.0
6133,6133,6225,14175235,PARKLAND MEMORIAL HOSPITAL,5200 - 5201 HARRY HINES BOULEVARD,DALLAS,TX,75235,NOT AVAILABLE,(214) 590-0356,GENERAL ACUTE CARE,OPEN,882,DALLAS,48113,USA,32.81065535,-96.83809091,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY/OTHER,2014-03-12,http://www.parklandhospital.com,474,NOT AVAILABLE,48,NON-PROFIT,-999,882,LEVEL I,Y,POINT (-96.83809090999991 32.81065535),0.0,426.0,1.0
6214,6214,6306,25877030,TEXAS CHILDRENS HOSPITAL,6621 FANNIN STREET,HOUSTON,TX,77030,NOT AVAILABLE,(832) 824-1000,CHILDREN,OPEN,737,HARRIS,48201,USA,29.70777848,-95.40165263,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY/OTHER,2014-02-10,NOT AVAILABLE,117,NOT AVAILABLE,48,NON-PROFIT,-999,737,LEVEL I,Y,POINT (-95.4016526299999 29.7077784800001),0.0,426.0,1.0
6285,6285,6377,45878229,UNIVERSITY HOSPITAL,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,NOT AVAILABLE,(210) 358-4000,GENERAL ACUTE CARE,OPEN,1034,BEXAR,48029,USA,29.50700957,-98.57833704,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2014-02-10,http://www.universityhealthsystem.com/,158,NOT AVAILABLE,48,NON-PROFIT,-999,1034,LEVEL I,Y,POINT (-98.57833703999999 29.50700957),0.0,426.0,1.0
6286,6286,6378,35479415,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,NOT AVAILABLE,(806) 775-8200,GENERAL ACUTE CARE,OPEN,495,LUBBOCK,48303,USA,33.58796714,-101.89129851,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY,2014-02-10,http://www.umchealthsystem.com,145,NOT AVAILABLE,48,NON-PROFIT,-999,495,LEVEL I,Y,POINT (-101.89129851 33.58796714),0.0,426.0,1.0
6287,6287,6379,17879998,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVENUE,EL PASO,TX,79905,NOT AVAILABLE,(915) 544-1200,GENERAL ACUTE CARE,OPEN,354,EL PASO,48141,USA,31.77161109,-106.4353552,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY/OTHER,2014-02-10,http://www.thomasoncares.org,263,NOT AVAILABLE,48,NON-PROFIT,-999,354,LEVEL I,Y,POINT (-106.4353552 31.7716110900001),0.0,426.0,1.0
6297,6297,6389,53975711,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,1000 SOUTH BECKHAM AVENUE,TYLER,TX,75701,NOT AVAILABLE,(903) 597-0351,GENERAL ACUTE CARE,OPEN,424,SMITH,48423,USA,32.33847952,-95.2907682,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.hhs.texas.gov/providers/health-care-facilities-regulation,2021-03-12,IMAGERY/OTHER,2014-02-10,http://www.etmc.org,100433,NOT AVAILABLE,48,PROPRIETARY,-999,424,LEVEL I,Y,POINT (-95.2907681999999 32.3384795200001),0.0,426.0,1.0
6413,6413,6505,5084113,PRIMARY CHILDREN'S HOSPITAL,100 NORTH MARIO CAPECCHI DRIVE,SALT LAKE CITY,UT,84113,NOT AVAILABLE,(801) 662-1000,CHILDREN,OPEN,308,SALT LAKE,49035,USA,40.77128726,-111.83880469,622110,"CHILDREN'S HOSPITALS, GENERAL",https://health.utah.gov/hflcra/facinfo/faclist_20_apr_21.xlsx,2021-04-20,IMAGERY/OTHER,2014-03-13,NOT AVAILABLE,UT463301,"IHC HEALTH SERVICES, INC.",49,NON-PROFIT,-999,308,LEVEL I,Y,POINT (-111.83880469 40.7712872600001),0.0,426.0,1.0
6437,6437,6529,2384107,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,NOT AVAILABLE,(801) 507-7000,GENERAL ACUTE CARE,OPEN,510,SALT LAKE,49035,USA,40.65968994,-111.89083643,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://health.utah.gov/hflcra/facinfo/faclist_20_apr_21.xlsx,2021-04-20,IMAGERY,2014-03-12,http://www.intermountainhealthcare.org,UT460010,"IHC HEALTH SERVICES, INC.",49,NON-PROFIT,-999,510,LEVEL I,Y,POINT (-111.89083643 40.6596899400001),0.0,426.0,1.0
